,液状化履歴,geometry
119,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15555855.58301434 4242298.52232329, 15555855.584405614 4242583.614872551, 15556203.45843279 4242583.613827031, 15556203.457041519 4242298.521277797, 15555855.58301434 4242298.52232329))"
120,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15555507.71037844 4242583.615918072, 15555507.711770378 4242868.852753169, 15555855.585797552 4242868.85170762, 15555855.584405614 4242583.614872551, 15555507.71037844 4242583.615918072))"
121,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15555855.584405614 4242583.614872551, 15555855.585797552 4242868.85170762, 15556203.45982473 4242868.850662069, 15556203.45843279 4242583.613827031, 15555855.584405614 4242583.614872551))"
122,1923_土地が陥没した地域,"POLYGON ((15558638.545836063 4237452.253902164, 15558638.547788633 4237737.3572186, 15558986.421274668 4237737.356173542, 15558986.419302763 4237452.252857131, 15558638.545836063 4237452.253902164))"
123,1923_土地が陥没した地域,"POLYGON ((15558986.419302763 4237452.252857131, 15558986.421274668 4237737.356173542, 15559334.294760693 4237737.355128483, 15559334.292769466 4237452.251812099, 15558986.419302763 4237452.252857131))"
124,1923_土地が陥没した地域,"POLYGON ((15557942.80073926 4237737.359403711, 15557942.80261361 4238022.3333885865, 15558290.676157625 4238022.332272251, 15558290.674302595 4237737.358263659, 15557942.80073926 4237737.359403711))"
125,1923_激しい液状化が生じた地点確定可,"POLYGON ((15557594.929069595 4238022.334504928, 15557594.930963267 4238307.3158680415, 15557942.804487959 4238307.31477542, 15557942.80261361 4238022.3333885865, 15557594.929069595 4238022.334504928))"
126,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15557942.80261361 4238022.3333885865, 15557942.804487959 4238307.31477542, 15558290.678012652 4238307.313682802, 15558290.676157625 4238022.332272251, 15557942.80261361 4238022.3333885865))"
127,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15556899.183913877 4238307.318053286, 15556899.18584712 4238592.443589924, 15557247.059352487 4238592.442521036, 15557247.057438575 4238307.316960665, 15556899.183913877 4238307.318053286))"
128,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15557247.057438575 4238307.316960665, 15557247.059352487 4238592.442521036, 15557594.932857843 4238592.441452145, 15557594.930963267 4238307.3158680415, 15557247.057438575 4238307.316960665))"
129,1923_土地が陥没した地域,"POLYGON ((15556899.18584712 4238592.443589924, 15556899.187779434 4238877.43971534, 15557247.061265478 4238877.4386701705, 15557247.059352487 4238592.442521036, 15556899.18584712 4238592.443589924))"
130,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15557247.059352487 4238592.442521036, 15557247.061265478 4238877.4386701705, 15557594.934751514 4238877.437625002, 15557594.932857843 4238592.441452145, 15557247.059352487 4238592.442521036))"
131,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15557594.930963267 4238307.3158680415, 15557594.932857843 4238592.441452145, 15557942.806363206 4238592.440383254, 15557942.804487959 4238307.31477542, 15557594.930963267 4238307.3158680415))"
132,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15557942.804487959 4238307.31477542, 15557942.806363206 4238592.440383254, 15558290.679868573 4238592.439314366, 15558290.678012652 4238307.313682802, 15557942.804487959 4238307.31477542))"
133,1923_激しい液状化が生じた地点確定可,"POLYGON ((15557942.806363206 4238592.440383254, 15557942.808237555 4238877.436579836, 15558290.681723597 4238877.435534667, 15558290.679868573 4238592.439314366, 15557942.806363206 4238592.440383254))"
134,1923_土地が陥没した地域,"POLYGON ((15558290.674302595 4237737.358263659, 15558290.676157625 4238022.332272251, 15558638.54964366 4238022.331227165, 15558638.547788633 4237737.3572186, 15558290.674302595 4237737.358263659))"
135,1923_土地が陥没した地域,"POLYGON ((15558638.547788633 4237737.3572186, 15558638.54964366 4238022.331227165, 15558986.42312969 4238022.330182081, 15558986.421274668 4237737.356173542, 15558638.547788633 4237737.3572186))"
136,1923_土地が陥没した地域,"POLYGON ((15558290.676157625 4238022.332272251, 15558290.678012652 4238307.313682802, 15558638.55149869 4238307.312637688, 15558638.54964366 4238022.331227165, 15558290.676157625 4238022.332272251))"
137,1923_土地が陥没した地域,"POLYGON ((15558638.54964366 4238022.331227165, 15558638.55149869 4238307.312637688, 15558986.42498472 4238307.311592576, 15558986.42312969 4238022.330182081, 15558638.54964366 4238022.331227165))"
138,1923_土地が陥没した地域,"POLYGON ((15558986.421274668 4237737.356173542, 15558986.42312969 4238022.330182081, 15559334.296615724 4238022.329136994, 15559334.294760693 4237737.355128483, 15558986.421274668 4237737.356173542))"
139,1923_土地が陥没した地域,"POLYGON ((15558986.42312969 4238022.330182081, 15558986.42498472 4238307.311592576, 15559334.29847075 4238307.310547463, 15559334.296615724 4238022.329136994, 15558986.42312969 4238022.330182081))"
140,1923_土地が陥没した地域,"POLYGON ((15559334.296615724 4238022.329136994, 15559334.29847075 4238307.310547463, 15559682.17195679 4238307.309502349, 15559682.17010176 4238022.328091907, 15559334.296615724 4238022.329136994))"
141,1923_土地が陥没した地域,"POLYGON ((15558290.678012652 4238307.313682802, 15558290.679868573 4238592.439314366, 15558638.553354604 4238592.438269227, 15558638.55149869 4238307.312637688, 15558290.678012652 4238307.313682802))"
142,1923_土地が陥没した地域,"POLYGON ((15558638.55149869 4238307.312637688, 15558638.553354604 4238592.438269227, 15558986.426840639 4238592.437224086, 15558986.42498472 4238307.311592576, 15558638.55149869 4238307.312637688))"
143,1923_激しい液状化が生じた地点確定可,"POLYGON ((15558290.679868573 4238592.439314366, 15558290.681723597 4238877.435534667, 15558638.555209635 4238877.434489499, 15558638.553354604 4238592.438269227, 15558290.679868573 4238592.439314366))"
144,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15558638.553354604 4238592.438269227, 15558638.555209635 4238877.434489499, 15558986.428695666 4238877.433444331, 15558986.426840639 4238592.437224086, 15558638.553354604 4238592.438269227))"
145,1923_土地が陥没した地域,"POLYGON ((15558986.42498472 4238307.311592576, 15558986.426840639 4238592.437224086, 15559334.30032667 4238592.436178947, 15559334.29847075 4238307.310547463, 15558986.42498472 4238307.311592576))"
146,1923_土地が陥没した地域,"POLYGON ((15559334.29847075 4238307.310547463, 15559334.30032667 4238592.436178947, 15559682.17381271 4238592.4351338055, 15559682.17195679 4238307.309502349, 15559334.29847075 4238307.310547463))"
147,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15558986.426840639 4238592.437224086, 15558986.428695666 4238877.433444331, 15559334.302181695 4238877.432399165, 15559334.30032667 4238592.436178947, 15558986.426840639 4238592.437224086))"
148,1923_土地が陥没した地域,"POLYGON ((15556899.187779434 4238877.43971534, 15556899.189248007 4239162.443339988, 15557247.062772695 4239162.442294793, 15557247.061265478 4238877.4386701705, 15556899.187779434 4238877.43971534))"
149,1923_土地が陥没した地域,"POLYGON ((15556899.189248007 4239162.443339988, 15556899.190717278 4239447.591198604, 15557247.064280633 4239447.590153384, 15557247.062772695 4239162.442294793, 15556899.189248007 4239162.443339988))"
150,1923_激しい液状化が生じた地点確定可,"POLYGON ((15557942.808237555 4238877.436579836, 15557942.809822062 4239162.440204404, 15558290.683346754 4239162.439159208, 15558290.681723597 4238877.435534667, 15557942.808237555 4238877.436579836))"
151,1923_激しい液状化が生じた地点確定可,"POLYGON ((15557942.809822062 4239162.440204404, 15557942.811407335 4239447.588062939, 15558290.684970688 4239447.587017717, 15558290.683346754 4239162.439159208, 15557942.809822062 4239162.440204404))"
152,1923_土地が陥没した地域,"POLYGON ((15556899.190717278 4239447.591198604, 15556899.192185845 4239732.609637574, 15557247.065787848 4239732.608592325, 15557247.064280633 4239447.590153384, 15556899.190717278 4239447.591198604))"
153,1923_土地が陥没した地域,"POLYGON ((15556899.192185845 4239732.609637574, 15556899.193654416 4240017.635483071, 15557247.067295063 4240017.634437794, 15557247.065787848 4239732.608592325, 15556899.192185845 4239732.609637574))"
154,1923_激しい液状化が生じた地点確定可,"POLYGON ((15558290.681723597 4238877.435534667, 15558290.683346754 4239162.439159208, 15558638.556871437 4239162.4381140135, 15558638.555209635 4238877.434489499, 15558290.681723597 4238877.435534667))"
155,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15558638.555209635 4238877.434489499, 15558638.556871437 4239162.4381140135, 15558986.430396114 4239162.437068818, 15558986.428695666 4238877.433444331, 15558638.555209635 4238877.434489499))"
156,1923_激しい液状化が生じた地点確定可,"POLYGON ((15558290.683346754 4239162.439159208, 15558290.684970688 4239447.587017717, 15558638.558534035 4239447.585972492, 15558638.556871437 4239162.4381140135, 15558290.683346754 4239162.439159208))"
157,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15558638.556871437 4239162.4381140135, 15558638.558534035 4239447.585972492, 15558986.43209738 4239447.584927273, 15558986.430396114 4239162.437068818, 15558638.556871437 4239162.4381140135))"
158,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15558986.428695666 4238877.433444331, 15558986.430396114 4239162.437068818, 15559334.303920792 4239162.436023624, 15559334.302181695 4238877.432399165, 15558986.428695666 4238877.433444331))"
159,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15558986.430396114 4239162.437068818, 15558986.43209738 4239447.584927273, 15559334.305660723 4239447.58388205, 15559334.303920792 4239162.436023624, 15558986.430396114 4239162.437068818))"
160,1923_土地が陥没した地域,"POLYGON ((15556899.193654416 4240017.635483071, 15556899.195123687 4240302.805575485, 15557247.068803001 4240302.804506419, 15557247.067295063 4240017.634437794, 15556899.193654416 4240017.635483071))"
161,1923_土地が陥没した地域,"POLYGON ((15556899.195123687 4240302.805575485, 15556899.196592255 4240587.846239871, 15557247.07031021 4240587.845147026, 15557247.068803001 4240302.804506419, 15556899.195123687 4240302.805575485))"
162,1923_土地が陥没した地域,"POLYGON ((15556899.196592255 4240587.846239871, 15556899.198060825 4240872.894313068, 15557247.071817426 4240872.893196439, 15557247.07031021 4240587.845147026, 15556899.196592255 4240587.846239871))"
163,1923_土地が陥没した地域,"POLYGON ((15556899.198060825 4240872.894313068, 15556899.199530087 4241158.086646129, 15557247.073325353 4241158.085505712, 15557247.071817426 4240872.893196439, 15556899.198060825 4240872.894313068))"
164,2011_広範囲に液状化した地域,"POLYGON ((15558290.702363892 4242583.607553904, 15558290.703833163 4242868.844388782, 15558638.577705737 4242868.843343234, 15558638.576197797 4242583.606508384, 15558290.702363892 4242583.607553904))"
165,1923_激しい液状化が生じた地点確定可,"POLYGON ((15554116.218135031 4243439.079115056, 15554116.219295008 4243724.338116446, 15554464.09341882 4243724.337070816, 15554464.092239507 4243439.078069453, 15554116.218135031 4243439.079115056))"
166,1923_激しい液状化が生じた地点確定可,"POLYGON ((15555159.841666436 4243724.3349795565, 15555159.842883803 4244009.464519304, 15555507.717026934 4244009.463473647, 15555507.715790242 4243724.333933927, 15555159.841666436 4243724.3349795565))"
167,2011_広範囲に液状化した地域,"POLYGON ((15559334.333200227 4244294.589213971, 15559334.334727501 4244579.870578153, 15559682.20875469 4244579.869532454, 15559682.207208078 4244294.588168299, 15559334.333200227 4244294.589213971))"
168,2011_広範囲に液状化した地域,"POLYGON ((15559682.20256975 4243439.062385424, 15559682.204116361 4243724.321481451, 15560030.078104882 4243724.320530882, 15560030.076519612 4243439.061434879, 15559682.20256975 4243439.062385424))"
169,2011_広範囲に液状化した地域,"POLYGON ((15558638.606926689 4248573.221673204, 15558638.608357297 4248858.6144098425, 15558986.482886953 4248858.613530153, 15558986.481417686 4248573.2207697565, 15558638.606926689 4248573.221673204))"
170,2011_広範囲に液状化した地域,"POLYGON ((15558638.608357297 4248858.6144098425, 15558638.609787215 4249143.877634512, 15558986.484355517 4249143.876778573, 15558986.482886953 4248858.613530153, 15558638.608357297 4248858.6144098425))"
171,2011_広範囲に液状化した地域,"POLYGON ((15558986.481417686 4248573.2207697565, 15558986.482886953 4248858.613530153, 15559334.35741661 4248858.612650469, 15559334.355908675 4248573.219866311, 15558986.481417686 4248573.2207697565))"
172,2011_広範囲に液状化した地域,"POLYGON ((15558986.482886953 4248858.613530153, 15558986.484355517 4249143.876778573, 15559334.35892382 4249143.875922635, 15559334.35741661 4248858.612650469, 15558986.482886953 4248858.613530153))"
173,2011_広範囲に液状化した地域,"POLYGON ((15559682.231946269 4248858.611770782, 15559682.233492123 4249143.875066698, 15560030.10798313 4249143.874210756, 15560030.10641795 4248858.6109148655, 15559682.231946269 4248858.611770782))"
174,2011_広範囲に液状化した地域,"POLYGON ((15565596.095548436 4248573.204602853, 15565596.097501017 4248858.597505527, 15565943.971895397 4248858.59664961, 15565943.969923485 4248573.203746958, 15565596.095548436 4248573.204602853))"
175,2011_広範囲に液状化した地域,"POLYGON ((15566639.718673572 4248573.202035171, 15566639.720684154 4248858.594937776, 15566987.595059203 4248858.594081862, 15566987.593009952 4248573.201179275, 15566639.718673572 4248573.202035171))"
